	0	1	genome_id
0	12.315043	-20.843653	CP024473.1
1	-40.691795	-14.965458	RXWZ01000066.1
2	-5.4191294	34.209488	LKEJ01000010.1
3	45.503162	5.898039	AP018131.1
4	-1.4103914	-2.0769339	CP024473.1
5	-7.5785804	32.71602	LKEJ01000169.1
6	7.9891205	-18.245762	CP024473.1
7	-3.1724954	-8.372224	AP018131.1
8	-6.1279087	-10.088599	CP024475.1
9	0.38757682	23.706482	LKEJ01000147.1
10	-3.7906983	-4.5955534	CP024473.1
11	10.294838	-22.295591	CP024473.1
12	-34.209827	-23.127863	CP024473.1
13	-35.033768	-14.796744	RXWZ01000134.1
14	1.888182	11.722927	LKEJ01000030.1
15	-38.955456	-19.33508	RXWZ01000050.1
16	-11.044479	4.4915433	CP024475.1
17	-42.851494	-22.30356	RXWZ01000020.1
18	-30.3824	-18.574984	RXWZ01000036.1
19	1.3272395	-3.1240506	CP024473.1
20	-5.237014	25.855383	LKEJ01000112.1
21	-2.8298428	32.81526	LKEJ01000057.1
22	-2.8546107	24.721788	LKEJ01000193.1
23	-10.754776	4.255157	CP024476.1
24	0.04352815	16.603123	LKEJ01000126.1
25	9.915778	-12.104907	CP024473.1
26	40.22812	6.2703385	AP018131.1
27	-8.723819	32.329044	LKEJ01000014.1
28	2.8036683	-14.777206	CP024473.1
29	-44.53523	-19.88146	RXWZ01000021.1
30	13.038135	-18.628307	CP024473.1
31	-44.95377	-22.862148	RXWZ01000011.1
32	6.6932206	-21.671923	CP024473.1
33	0.29512072	-0.43698967	CP024473.1
34	10.79421	-22.756802	CP024473.1
35	-44.119564	-14.715835	RXWZ01000085.1
36	45.500385	4.029333	AP018131.1
37	-4.942093	-15.9714575	AFYK01000026.1
38	1.4985392	-1.6314625	CP024473.1
39	-6.776103	23.733723	LKEJ01000153.1
40	51.061775	4.6557984	AP018131.1
41	39.04718	12.281342	AP018131.1
42	1.9830658	1.3584785	CP024473.1
43	8.793876	-20.761944	CP024473.1
44	-29.307508	-17.935793	CP008767.1
45	13.374254	-18.136341	JJOL01000409.1
46	-3.7626476	-12.65806	CP024473.1
47	4.85204	-20.225706	CP024473.1
48	-8.781313	2.1144211	CP024473.1
49	0.49377075	11.75631	LKEJ01000179.1
50	5.8882966	-6.182537	CP024473.1
51	7.3257384	-16.725943	CP024473.1
52	50.093945	4.180512	AP018131.1
53	51.377438	9.618037	AP018131.1
54	-4.273666	-18.461473	AFYK01000005.1
55	-7.8169737	22.47403	LKEJ01000196.1
56	-6.260152	32.81691	LKEJ01000023.1
57	-3.280874	-0.8356726	LKEJ01000003.1
58	5.53075	-25.678844	AFYK01000015.1
59	-9.794614	34.15253	LKEJ01000139.1
60	37.58142	9.061077	AP018131.1
61	35.298367	5.973294	AP018131.1
62	-38.4785	-20.10886	RXWZ01000031.1
63	4.1923304	23.36981	LKEJ01000112.1
64	-1.9183514	-7.443774	AFYK01000005.1
65	39.14029	9.179788	AP018131.1
66	-3.5618784	-12.954151	CP024473.1
67	2.4850135	-1.4222412	CP024473.1
68	7.9050946	-24.549894	CP024473.1
69	1.26063	9.613383	LKEJ01000143.1
70	37.219807	4.741729	AP018131.1
71	39.853558	6.8068266	AP018131.1
72	2.324346	-18.12234	CP024473.1
73	46.17133	11.412801	AP018131.1
74	-3.9725597	13.344807	LKEJ01000167.1
75	-6.801469	19.849989	LKEJ01000146.1
76	-2.787078	12.051305	LKEJ01000119.1
77	51.901688	3.356464	AP018131.1
78	2.4286644	-20.332205	CP024473.1
79	-2.67172	24.332487	LKEJ01000144.1
80	39.219963	11.282149	AP018131.1
81	-1.5513735	7.3635397	LKEJ01000032.1
82	40.21084	11.512561	AP018131.1
83	35.785896	4.654528	AP018131.1
84	-42.678673	-24.885868	RXWZ01000211.1
85	8.77392	-16.654331	CP024473.1
86	5.514844	-15.738442	CP024473.1
87	6.2106247	-11.054019	CP024473.1
88	1.4796517	-4.8657155	CP024473.1
89	3.3827717	8.746117	LKEJ01000023.1
90	-39.612362	-17.765892	RXWZ01000157.1
91	7.6990485	20.069748	LKEJ01000042.1
92	37.306183	5.6904635	AP018131.1
93	-11.595308	28.781918	LKEJ01000012.1
94	46.512302	12.331197	AP018131.1
95	-10.614245	35.83576	LKEJ01000050.1
96	-37.058697	-16.381266	RXWZ01000060.1
97	9.260849	-16.878698	CP024473.1
98	-10.167751	4.723511	CP024473.1
99	41.16119	3.4942229	AP018131.1
100	47.274174	11.581861	AP018131.1
101	0.15477125	26.825718	LKEJ01000001.1
102	-2.4903276	-15.301224	CP024473.1
103	6.026889	-4.6133957	CP024473.1
104	47.038586	8.064453	AP018131.1
105	3.203687	-1.5634909	CP024473.1
106	8.830987	-13.352028	CP024473.1
107	-4.523074	4.3014326	LKEJ01000190.1
108	-2.7837987	17.044703	LKEJ01000035.1
109	8.012332	-2.532933	CP024473.1
110	2.3464868	18.288752	LKEJ01000203.1
111	50.20676	6.980905	AP018131.1
112	-8.920856	24.772074	LKEJ01000162.1
113	-2.8507626	20.061375	LKEJ01000134.1
114	2.1765215	-21.663021	AFYK01000027.1
115	4.3784075	-9.893105	CP024473.1
116	42.743786	5.4648886	AP018131.1
117	44.090206	10.097906	AP018131.1
118	-2.6232927	21.849695	LKEJ01000122.1
119	-6.987226	30.496315	LKEJ01000013.1
120	9.750729	-22.094563	CP024473.1
121	5.285794	-14.944297	CP024473.1
122	-5.62724	4.962165	CP024475.1
123	-3.9737537	-0.29933423	LKEJ01000047.1
124	-8.997728	26.21431	LKEJ01000079.1
125	5.5458784	-7.5105667	CP024473.1
126	44.95696	6.230499	AP018131.1
127	-4.6373496	30.611988	LKEJ01000112.1
128	-1.4011827	-11.204727	AP018131.1
129	39.409233	7.8418894	AP018131.1
130	-3.6106758	-10.264183	AFYK01000019.1
131	3.1843886	-23.643517	AFYK01000025.1
132	44.529858	3.037104	AP018131.1
133	39.562523	6.2386546	AP018131.1
134	-1.3008612	6.6079884	LKEJ01000012.1
135	2.923151	-10.277551	CP024473.1
136	12.280444	-13.295525	CP024473.1
137	7.970522	-12.135547	CP024473.1
138	3.6736755	-8.246727	CP024473.1
139	-4.2456956	23.741013	LKEJ01000145.1
140	-8.16921	29.758951	LKEJ01000128.1
141	-4.630124	29.235956	LKEJ01000173.1
142	-1.7627623	-0.040405534	LKEJ01000016.1
143	-6.8154464	-9.25479	CP024473.1
144	3.595204	-11.321443	CP024473.1
145	3.275694	8.697163	LKEJ01000168.1
146	-6.1991467	-9.764593	CP024476.1
147	-0.79876226	8.581492	LKEJ01000129.1
148	-36.339607	-16.999733	RXWZ01000020.1
149	-35.452904	-14.273338	RXWZ01000080.1
150	7.431553	-22.890097	CP024473.1
151	-32.022068	-23.694952	RXWZ01000157.1
152	37.81399	9.516419	AP018131.1
153	-2.4147391	30.73836	LKEJ01000057.1
154	0.30014342	-2.1115556	CP024473.1
155	32.727863	4.1731315	AP018131.1
156	-43.77051	-24.108221	RXWZ01000018.1
157	-3.7811756	27.383251	LKEJ01000126.1
158	-10.723469	34.322083	LKEJ01000049.1
159	-4.427471	8.652641	CP024475.1
160	42.600456	7.8027167	AP018131.1
161	43.035423	2.558027	AP018131.1
162	0.5835649	-12.74912	CP024473.1
163	-1.4787005	16.808182	LKEJ01000128.1
164	-3.6057687	3.3058445	CP024474.1
165	38.74059	12.681238	AP018131.1
166	-34.971382	-16.362513	RXWZ01000029.1
167	-37.763752	-16.671797	RXWZ01000043.1
168	-41.182144	-17.73308	RXWZ01000136.1
169	1.272377	7.6051955	LKEJ01000187.1
170	-2.6585364	0.5268409	LKEJ01000151.1
171	-0.8042159	29.005243	LKEJ01000017.1
172	8.926501	-23.267797	CP024473.1
173	-3.6688092	-3.4243844	CP024473.1
174	5.401736	-26.924555	AFYK01000040.1
175	-6.8375554	17.431938	LKEJ01000028.1
176	0.17247798	27.241014	LKEJ01000112.1
177	-38.00803	-15.999641	RXWZ01000192.1
178	-38.415234	-21.321054	RXWZ01000077.1
179	-43.009476	-13.821149	RXWZ01000106.1
180	10.712043	-26.872944	CP024473.1
181	-7.2294326	33.636257	LKEJ01000176.1
182	-40.89857	-12.683496	RXWZ01000155.1
183	-8.915508	3.7103891	CP024473.1
184	3.809792	0.35859773	CP024473.1
185	34.18237	3.8695164	AP018131.1
186	1.6168715	7.9162707	LKEJ01000172.1
187	-5.654326	-14.356592	CP024473.1
188	0.162639	10.772017	LKEJ01000123.1
189	3.5702865	-13.798784	CP024473.1
190	-2.395497	-13.488293	CP024473.1
191	6.691159	-20.478184	CP024473.1
192	-40.911346	-23.940102	RXWZ01000157.1
193	37.553104	4.118108	AP018131.1
194	-6.8700128	28.415937	LKEJ01000119.1
195	-37.805157	-19.909504	RXWZ01000164.1
196	6.0116396	20.672436	LKEJ01000019.1
197	39.17677	10.493374	AP018131.1
198	52.47975	7.5880866	AP018131.1
199	2.3352623	-2.0820127	CP024473.1
200	7.244552	20.04732	LKEJ01000033.1
201	9.060916	-22.719406	CP024473.1
202	40.177765	12.470602	AP018131.1
203	47.600777	4.9616857	AP018131.1
204	-38.786057	-26.3037	RXWZ01000048.1
205	1.2945474	20.306034	LKEJ01000160.1
206	-9.625834	35.264988	LKEJ01000015.1
207	46.229	3.9502335	AP018131.1
208	-6.780585	20.537912	LKEJ01000188.1
209	-9.462611	3.1599438	CP024473.1
210	-6.3573895	30.741104	LKEJ01000079.1
211	10.286616	-18.307854	CP024473.1
212	-2.6961231	14.359727	LKEJ01000157.1
213	-1.2942172	4.23546	LKEJ01000178.1
214	-10.7809	31.207785	LKEJ01000142.1
215	-3.435395	-16.981195	CP024473.1
216	-5.8738413	18.912582	LKEJ01000101.1
217	-4.319631	2.2690253	CP024473.1
218	-6.8297515	29.25915	LKEJ01000194.1
219	1.7867435	23.644165	LKEJ01000037.1
220	-9.464395	2.6961098	CP024473.1
221	-37.531353	-12.471137	RXWZ01000230.1
222	49.161007	8.944531	AP018131.1
223	-6.2860084	29.384783	LKEJ01000057.1
224	-4.0335546	20.23178	LKEJ01000130.1
225	1.3109055	24.53431	LKEJ01000026.1
226	-3.087345	1.4293083	LKEJ01000004.1
227	4.008582	-14.200698	CP024473.1
228	-5.2190523	19.724928	LKEJ01000150.1
229	11.619562	-16.26203	CP024473.1
230	-4.650635	26.318472	LKEJ01000177.1
231	37.58955	7.2988334	AP018131.1
232	-41.30654	-23.858242	RXWZ01000219.1
233	49.809406	9.788587	AP018131.1
234	9.203948	-20.812157	CP024473.1
235	-40.873928	-25.202566	RXWZ01000076.1
236	-39.486534	-22.422718	RXWZ01000126.1
237	1.6165034	-1.173417	CP024473.1
238	8.291713	-21.535902	CP024473.1
239	45.552467	6.8502493	AP018131.1
240	4.292473	-20.881903	CP024473.1
241	1.0813972	16.940332	LKEJ01000172.1
242	-2.1784117	3.0320501	LKEJ01000022.1
243	7.23244	-15.758628	CP024473.1
244	9.842422	-18.354696	CP024473.1
245	47.44667	6.082602	AP018131.1
246	-5.3037453	-15.344639	CP024473.1
247	-40.17879	-19.736704	RXWZ01000024.1
248	12.913985	-21.64871	CP024473.1
249	40.02441	4.0392666	AP018131.1
250	-2.5177538	1.982323	LKEJ01000007.1
251	-4.3305397	1.4994359	CP024473.1
252	-10.267217	3.3733792	CP024473.1
253	6.032349	-22.522957	CP024473.1
254	-43.95058	-22.099806	RXWZ01000074.1
255	-2.012845	25.556221	LKEJ01000154.1
256	6.676935	-16.605042	CP024473.1
257	-9.295247	-1.882102	CP024473.1
258	-4.2560253	-18.435432	AFYK01000010.1
259	-40.91095	-10.693943	RXWZ01000044.1
260	53.426846	5.43275	AP018131.1
261	3.9173546	0.3734573	CP024473.1
262	-8.786785	20.889767	LKEJ01000181.1
263	-9.375494	22.575762	LKEJ01000068.1
