	0	1	genome_id
0	-19.709824	24.073992	Genome29.0
1	30.99194	31.449627	Genome31.0
2	-48.674564	1.3125854	Genome3.0
3	53.60275	-11.068769	Genome31.0
4	3.6130993	-48.420498	Genome8.0
5	-4.392101	-59.799698	Genome8.0
6	31.612078	31.792168	Genome29.0
7	37.941074	25.50497	Genome31.0
8	-52.48063	-3.021331	Genome3.0
9	-49.90254	20.125587	Genome3.0
10	50.43069	-4.2059374	Genome31.0
11	16.454397	-7.1510057	Genome49.0
12	35.289833	-6.9281344	Genome31.0
13	-21.872213	34.862133	Genome29.0
14	53.18858	-1.3186423	Genome31.0
15	-15.191062	-23.872307	Genome38.0
16	5.460219	-2.0992212	Genome49.0
17	-48.039654	6.8468957	Genome3.0
18	-14.500317	-1.6771011	Genome38.0
19	-34.29172	33.67486	Genome29.0
20	-18.345041	-14.018141	Genome38.0
21	41.10849	-1.299516	Genome31.0
22	-53.937527	5.715413	Genome3.0
23	4.764451	-59.63597	Genome8.0
24	52.686214	18.949287	Genome31.0
25	-16.172628	31.682215	Genome29.0
26	-37.547314	35.27164	Genome29.0
27	49.919567	13.108767	Genome31.0
28	-11.25046	-14.707951	Genome38.0
29	38.99832	23.63332	Genome31.0
30	15.381047	-8.514578	Genome49.0
31	32.83657	33.92776	Genome31.0
32	-48.45602	14.383584	Genome3.0
33	-48.60476	-12.199927	Genome3.0
34	22.037893	-39.268803	Genome8.0
35	52.87857	-10.419246	Genome31.0
36	39.499695	21.31161	Genome31.0
37	-27.3345	30.11708	Genome29.0
38	36.563038	18.714098	Genome31.0
39	15.056069	-46.5505	Genome8.0
40	0.46517217	-57.0694	Genome8.0
41	-53.498497	10.831661	Genome3.0
42	47.238953	17.057474	Genome31.0
43	-48.494087	-6.2634535	Genome3.0
44	37.151646	17.566408	Genome31.0
45	-9.701915	-23.66415	Genome38.0
46	-50.15496	-1.6751324	Genome3.0
47	-52.65039	13.961023	Genome3.0
48	-17.182085	-15.261855	Genome38.0
49	14.930444	-51.718	Genome8.0
50	-49.85253	10.062453	Genome3.0
51	17.131498	-10.415309	Genome49.0
52	11.541748	-1.2497612	Genome49.0
53	-22.212793	26.69756	Genome29.0
54	34.77888	14.391206	Genome31.0
55	43.11668	26.33655	Genome31.0
56	53.95265	8.132963	Genome31.0
57	32.89384	34.54163	Genome31.0
58	12.465796	-3.56065	Genome49.0
59	51.10306	6.325496	Genome31.0
60	-11.181549	-5.6356025	Genome38.0
61	-4.330436	-13.536825	Genome38.0
62	-20.911839	8.937204	Genome38.0
63	49.92631	-14.478924	Genome31.0
64	-3.2830138	-14.592743	Genome38.0
65	9.970515	-38.039505	Genome8.0
66	46.054848	-9.11296	Genome31.0
67	-27.193754	36.331894	Genome29.0
68	-49.82412	-3.264689	Genome3.0
69	-48.565968	14.548623	Genome3.0
70	-8.548148	-16.250868	Genome38.0
71	-6.300729	-12.490108	Genome38.0
72	47.402775	4.1034966	Genome31.0
73	-48.40858	20.706968	Genome3.0
74	-54.45142	8.841236	Genome3.0
75	-39.70319	30.028965	Genome29.0
76	-29.212603	25.843618	Genome29.0
77	-30.354208	27.89351	Genome29.0
78	-0.012835728	-55.74048	Genome8.0
79	12.78413	-54.948	Genome8.0
80	-31.58027	33.86193	Genome29.0
81	33.32358	8.107578	Genome31.0
82	40.18501	13.4800825	Genome31.0
83	-34.089397	38.51639	Genome29.0
84	32.380295	18.633305	Genome31.0
85	-25.48134	5.2614007	Genome38.0
86	11.258277	-9.453562	Genome49.0
87	-2.5786762	-56.772984	Genome8.0
88	49.522736	27.641346	Genome31.0
89	51.016865	-12.573378	Genome31.0
90	-51.786217	9.207355	Genome3.0
91	12.333713	-46.7318	Genome8.0
92	56.13105	-4.5126176	Genome31.0
93	47.81726	14.545101	Genome31.0
94	-20.92197	-3.968032	Genome38.0
95	45.224606	-0.48728964	Genome31.0
96	-57.21349	13.259417	Genome3.0
97	48.489117	12.756406	Genome31.0
98	-17.852543	-1.995521	Genome38.0
99	16.526735	-40.113003	Genome8.0
100	28.77184	18.390875	Genome31.0
101	47.802265	4.1569853	Genome31.0
102	53.11608	14.044515	Genome31.0
103	6.30886	-0.78141963	Genome49.0
104	55.765423	2.9514623	Genome31.0
105	49.55027	-10.024982	Genome31.0
106	45.276085	15.241823	Genome31.0
107	-57.63816	-2.0033154	Genome3.0
108	32.513073	28.584126	Genome31.0
109	11.264924	-13.080035	Genome49.0
110	10.533123	-7.3988714	Genome49.0
111	2.618627	-60.932663	Genome8.0
112	12.522295	-4.46278	Genome49.0
113	13.2675905	-45.63523	Genome8.0
114	7.1839046	-3.1079004	Genome49.0
115	34.06675	26.54673	Genome31.0
116	33.931553	26.237627	Genome31.0
117	45.34086	-10.2749195	Genome31.0
118	-54.73659	-1.334423	Genome3.0
119	13.136399	-39.339622	Genome8.0
120	-48.577473	4.8474483	Genome3.0
121	-49.15624	-6.2043653	Genome3.0
122	-14.048173	-12.174715	Genome38.0
123	-34.90753	34.919178	Genome29.0
124	-8.168535	-20.735794	Genome38.0
125	10.532658	-44.724586	Genome8.0
126	47.42412	16.150507	Genome31.0
127	-30.645727	23.13102	Genome29.0
128	53.849617	6.586961	Genome31.0
129	19.021612	-48.83593	Genome8.0
130	-46.527718	12.296707	Genome3.0
131	10.893289	-4.641186	Genome49.0
132	-11.107909	-20.871458	Genome38.0
133	-24.712267	41.26545	Genome29.0
134	0.8098079	-52.039158	Genome8.0
135	9.948748	3.089245	Genome49.0
136	20.531246	-37.823025	Genome8.0
137	-50.02748	8.859713	Genome3.0
138	43.383656	6.5875106	Genome31.0
139	12.757062	-46.02645	Genome8.0
140	30.558882	20.44242	Genome31.0
141	14.70266	0.21074674	Genome49.0
142	-22.395348	22.87958	Genome29.0
143	18.041616	-41.140526	Genome8.0
144	-1.5543725	-47.44197	Genome8.0
145	-15.2405205	-9.682834	Genome38.0
146	12.093014	-8.65498	Genome49.0
147	-32.433918	34.113678	Genome29.0
148	1.682466	-56.32353	Genome8.0
149	16.9849	-39.9263	Genome8.0
150	-21.170763	30.82125	Genome29.0
151	-14.933796	-5.1061735	Genome38.0
152	47.95692	24.832672	Genome31.0
153	9.600465	-52.86033	Genome8.0
154	-48.63412	-1.4649228	Genome3.0
155	12.953096	-43.45207	Genome8.0
156	15.888093	-9.654097	Genome49.0
157	-19.86632	25.220282	Genome29.0
158	28.585836	5.955322	Genome31.0
159	-52.608604	-10.733685	Genome3.0
160	-23.913038	29.361803	Genome29.0
161	47.026676	-8.565203	Genome31.0
162	-52.70676	-6.696673	Genome3.0
163	-14.805181	-0.13097271	Genome38.0
164	20.39723	-41.486584	Genome8.0
165	-19.754095	-13.463764	Genome38.0
166	-55.044193	-14.512483	Genome3.0
167	15.609546	-41.431892	Genome8.0
168	4.705223	-45.38772	Genome8.0
169	-20.706665	-8.130509	Genome38.0
170	-51.00216	-3.7210708	Genome3.0
171	-24.667206	-5.8033395	Genome38.0
172	44.33058	14.300044	Genome31.0
173	-14.558101	-8.187778	Genome38.0
174	12.843515	-55.135357	Genome8.0
175	36.734623	30.768843	Genome31.0
176	-51.169746	17.342236	Genome3.0
177	-42.857002	4.3514194	Genome3.0
178	-22.391844	31.531366	Genome29.0
179	5.9558525	-53.265625	Genome8.0
180	15.943809	-36.923286	Genome8.0
181	-15.561349	29.017223	Genome29.0
182	13.871846	-54.16043	Genome8.0
183	14.860238	-53.49881	Genome8.0
184	-2.131236	-56.44892	Genome8.0
185	-45.68225	8.157655	Genome29.0
186	2.8970437	-41.992294	Genome8.0
187	51.890663	24.035864	Genome31.0
188	45.10603	-9.185478	Genome31.0
189	-21.486115	-6.0597496	Genome38.0
190	-24.200184	3.4464715	Genome38.0
191	52.956017	20.23522	Genome31.0
192	5.7248964	-45.033726	Genome8.0
193	-31.729189	28.44947	Genome29.0
194	10.551608	-58.012386	Genome8.0
195	-11.560719	-21.065624	Genome38.0
196	-4.3227205	-12.883479	Genome38.0
197	11.365549	1.7459173	Genome49.0
198	52.78073	-9.422627	Genome31.0
199	12.7618475	-43.82958	Genome8.0
200	-41.260468	31.84266	Genome29.0
201	-25.490337	31.499409	Genome29.0
202	-54.259045	13.722685	Genome3.0
203	50.281628	-11.513273	Genome31.0
204	15.710836	-10.415744	Genome49.0
205	6.7233276	-1.8327856	Genome49.0
206	31.182049	11.633577	Genome31.0
207	-55.738262	4.785191	Genome3.0
208	-24.161943	-4.4574265	Genome38.0
209	-16.482767	2.3881893	Genome38.0
210	-37.52461	32.99355	Genome29.0
211	39.542706	9.949139	Genome31.0
212	51.104733	-8.485303	Genome31.0
213	-26.892052	32.156307	Genome29.0
214	46.64506	8.996355	Genome31.0
215	19.823751	-40.04873	Genome8.0
216	-52.463364	-10.26874	Genome3.0
217	53.612988	8.654211	Genome31.0
218	20.553	-53.337368	Genome8.0
219	-17.001898	-17.717693	Genome38.0
220	39.375435	10.839528	Genome31.0
221	-44.064846	19.985226	Genome29.0
222	-50.493305	21.07114	Genome3.0
223	35.5929	21.060963	Genome31.0
224	24.161596	-48.451744	Genome8.0
225	48.11567	17.751894	Genome31.0
226	13.600493	0.98992974	Genome49.0
227	-19.558292	-0.28916517	Genome38.0
228	39.40522	12.251762	Genome31.0
229	35.06154	27.616241	Genome31.0
230	-55.54468	6.4483275	Genome3.0
231	42.9589	4.4714303	Genome31.0
232	-49.139782	25.362148	Genome3.0
233	-46.75748	-5.5323653	Genome3.0
234	40.115643	23.030436	Genome31.0
235	2.6667018	-54.21467	Genome8.0
236	-51.164394	-11.342516	Genome3.0
237	10.364887	1.7004634	Genome49.0
238	43.48354	-10.294974	Genome31.0
239	-2.9729617	-15.157582	Genome38.0
240	7.64343	-54.973743	Genome8.0
241	-25.565083	-4.3473415	Genome38.0
242	-23.577003	1.8192505	Genome38.0
243	-5.8537335	-19.236351	Genome38.0
244	42.7225	-0.23758315	Genome31.0
245	10.621519	-40.47158	Genome8.0
246	-2.7262619	-58.173943	Genome8.0
247	13.7645645	-10.386892	Genome49.0
248	48.85563	26.386639	Genome31.0
249	41.94234	14.830865	Genome31.0
250	39.274136	25.632944	Genome31.0
251	-52.4763	-1.8350443	Genome3.0
252	-52.116318	-9.2265215	Genome3.0
253	-51.410683	0.9604627	Genome3.0
254	58.34705	-0.8731926	Genome31.0
255	49.48452	14.300424	Genome31.0
256	-16.793612	-5.424669	Genome38.0
257	46.592083	11.312607	Genome31.0
258	-52.317207	5.3458104	Genome3.0
259	-50.891476	3.3822	Genome3.0
260	46.71067	-13.448321	Genome31.0
261	6.973687	-56.940636	Genome8.0
262	20.008635	-34.26585	Genome8.0
263	42.196373	32.566753	Genome31.0
264	31.326805	33.21598	Genome31.0
265	-32.647343	34.933014	Genome29.0
266	-10.245643	31.066532	Genome29.0
267	-50.91253	0.3997352	Genome3.0
268	4.4438133	-61.88968	Genome8.0
269	6.1835055	-55.598007	Genome8.0
270	-42.81682	16.227896	Genome3.0
271	-1.2794069	-55.046627	Genome8.0
272	-16.356836	-4.1443324	Genome38.0
273	-52.769062	17.707905	Genome3.0
274	46.600906	3.2316973	Genome31.0
275	19.749922	-42.543213	Genome8.0
276	-10.404784	-7.9465103	Genome38.0
277	56.77777	-0.6090808	Genome31.0
278	13.091117	-44.141388	Genome8.0
279	11.2738695	-56.58895	Genome8.0
280	14.728077	-10.135149	Genome49.0
