	0	1	genome_id
0	4.2469635	20.535126	Genome14.0
1	-17.209953	-20.351116	Genome68.0
2	40.88673	-28.571821	Genome152.0
3	-33.97383	21.823612	Genome77.0
4	-6.899889	12.281801	Genome14.0
5	38.35625	-25.772137	Genome152.0
6	6.7265306	20.844984	Genome14.0
7	-21.193409	17.761318	Genome77.0
8	-2.4474256	9.199339	Genome14.0
9	27.96138	-20.358267	Genome152.0
10	19.513681	-3.5051134	Genome14.0
11	3.5216389	16.34089	Genome14.0
12	-1.2316787	9.226384	Genome14.0
13	-21.060888	-20.979834	Genome68.0
14	22.373499	-18.059292	Genome152.0
15	-14.697368	-12.614735	Genome68.0
16	10.338963	11.1958885	Genome14.0
17	-14.897732	-10.394097	Genome68.0
18	-22.622248	-15.798007	Genome68.0
19	-3.3126066	18.890314	Genome14.0
20	35.74463	-23.436386	Genome152.0
21	41.050594	-27.506231	Genome152.0
22	36.94558	-21.385729	Genome152.0
23	17.360327	-4.6020436	Genome14.0
24	38.339382	-17.899878	Genome152.0
25	6.6780863	18.71086	Genome14.0
26	-31.306995	22.792463	Genome77.0
27	40.216328	-24.827524	Genome152.0
28	3.625828	14.145533	Genome14.0
29	-12.08856	-12.932022	Genome68.0
30	3.412017	15.201067	Genome14.0
31	-10.522194	-18.630838	Genome68.0
32	3.819167	20.265379	Genome14.0
33	-7.889242	18.78021	Genome14.0
34	3.5043714	16.298164	Genome14.0
35	-18.863495	-18.517103	Genome68.0
36	-32.77742	16.2645	Genome77.0
37	-12.692478	9.627003	Genome136.0
38	-3.7665875	21.862082	Genome14.0
39	34.284515	-22.59287	Genome152.0
40	-35.65844	14.894349	Genome77.0
41	-40.741642	19.849411	Genome77.0
42	4.675314	18.709463	Genome14.0
43	-3.7972283	16.674194	Genome14.0
44	-8.919742	11.0760145	Genome149.0
45	-8.519274	12.274488	Genome62.0
46	-4.1291213	13.520383	Genome14.0
47	9.691317	23.748745	Genome14.0
48	16.237394	-6.01209	Genome14.0
49	27.591402	-10.117899	Genome152.0
50	-2.0267484	16.051794	Genome14.0
51	-0.9708518	21.196589	Genome14.0
52	-34.645943	14.191656	Genome77.0
53	-35.58614	23.611267	Genome77.0
54	-13.095967	8.924049	Genome136.0
55	33.87154	-18.008179	Genome152.0
56	40.311565	-14.443804	Genome152.0
57	24.189693	-4.2804193	Genome152.0
58	-14.841524	10.424316	Genome136.0
59	33.891308	-28.593782	Genome152.0
60	-29.56438	17.703028	Genome77.0
61	-26.34877	23.48694	Genome77.0
62	-13.729969	-16.472904	Genome68.0
63	37.95246	-28.172699	Genome152.0
64	-11.434414	8.912492	Genome136.0
65	-28.80058	19.942389	Genome77.0
66	-3.1808233	9.906021	Genome14.0
67	-3.4381394	23.286669	Genome14.0
68	-2.9012942	15.736022	Genome14.0
69	21.817045	-13.997681	Genome152.0
70	-27.048407	18.660986	Genome77.0
71	-29.20651	20.988722	Genome77.0
72	-1.2791394	24.71015	Genome14.0
73	-39.819782	18.513905	Genome77.0
74	25.860489	-10.561968	Genome152.0
75	32.96614	-15.828045	Genome152.0
76	26.18966	-8.528166	Genome152.0
77	-35.995495	15.9859	Genome77.0
78	0.38493472	12.790551	Genome14.0
79	30.566689	-26.879484	Genome152.0
80	-41.823986	19.301008	Genome77.0
81	23.962387	-12.67591	Genome152.0
