	0	1	genome_id
0	-31.92073	-11.0272045	Genome107.0
1	-34.72782	5.362074	Genome22.0
2	10.664433	12.8517475	Genome134.0
3	22.426962	10.080362	Genome134.0
4	14.605385	10.207029	Genome134.0
5	-15.731676	-7.948364	Genome107.0
6	-6.0646834	1.6000267	Genome134.0
7	-19.721046	-15.316835	Genome34.0
8	-5.2101207	-1.745858	Genome34.0
9	40.698322	-0.5138655	Genome134.0
10	38.464516	12.048413	Genome134.0
11	-7.635947	2.3616047	Genome22.0
12	28.95696	6.114946	Genome134.0
13	-4.5077085	0.7671267	Genome34.0
14	-22.718523	-6.5290146	Genome107.0
15	14.573672	11.835552	Genome134.0
16	-6.608298	-2.7203586	Genome34.0
17	-29.60997	5.9064403	Genome107.0
18	43.9837	3.9421325	Genome134.0
19	43.599567	16.703304	Genome134.0
20	43.206715	14.141828	Genome134.0
21	12.855769	11.204773	Genome34.0
22	-20.200392	-12.426633	Genome107.0
23	36.050407	9.180628	Genome134.0
24	39.68723	2.8120437	Genome134.0
25	19.930735	7.1179953	Genome134.0
26	39.39728	6.963885	Genome134.0
27	26.007694	7.644194	Genome134.0
28	-18.917517	-6.7701826	Genome34.0
29	-7.907768	-6.577308	Genome107.0
30	-29.079065	-3.328021	Genome22.0
31	-36.540142	5.1711016	Genome107.0
32	37.848392	11.300224	Genome134.0
33	-17.46314	6.0133348	Genome34.0
34	1.3591733	1.4530485	Genome107.0
35	-7.624505	-7.536423	Genome22.0
36	-19.38536	-1.4235805	Genome107.0
37	41.081474	8.197164	Genome134.0
38	21.569168	5.8613935	Genome134.0
39	-23.311289	-8.226034	Genome22.0
40	23.374529	5.166962	Genome134.0
41	-35.310616	4.92215	Genome22.0
42	12.056695	12.650836	Genome134.0
43	-4.7722306	-16.001183	Genome107.0
44	33.296005	14.055422	Genome134.0
45	38.46991	-1.2061385	Genome134.0
46	36.655952	10.86912	Genome134.0
47	0.3761572	0.63171434	Genome107.0
48	-13.191184	-2.7087185	Genome34.0
49	-18.618551	-1.835626	Genome22.0
50	6.809376	-4.084759	Genome22.0
51	-9.157095	-2.8096335	Genome107.0
52	-34.335915	-5.847053	Genome22.0
53	-34.30355	2.9816558	Genome107.0
54	11.674935	9.562695	Genome134.0
55	5.7428346	0.112576246	Genome22.0
56	27.566124	11.665296	Genome134.0
57	-11.974175	7.7399096	Genome107.0
58	-18.932283	-16.911144	Genome34.0
59	-29.013206	-8.729644	Genome107.0
60	-24.275982	-13.530449	Genome34.0
61	-29.695354	1.283714	Genome34.0
62	34.450256	13.463125	Genome134.0
63	-21.671059	-11.955185	Genome22.0
64	-22.000715	-8.511138	Genome23.0
65	-11.4381895	-11.126763	Genome22.0
66	-24.785273	2.5618947	Genome107.0
67	-19.980595	-6.387765	Genome34.0
68	-10.024439	-6.3522387	Genome22.0
69	-18.507565	-7.238967	Genome22.0
70	-29.943144	9.595494	Genome22.0
71	-28.46545	-12.95003	Genome107.0
72	33.43116	-0.28021565	Genome134.0
73	-24.623962	-2.7053223	Genome22.0
74	7.699248	4.8717165	Genome134.0
75	11.02668	4.494391	Genome134.0
76	39.630085	10.708574	Genome134.0
77	35.236336	6.683259	Genome134.0
78	18.960846	6.1328244	Genome134.0
79	-20.997835	-10.486341	Genome107.0
80	1.2260666	-0.9180581	Genome22.0
81	40.630306	5.286392	Genome134.0
82	-23.041159	-7.6749177	Genome34.0
83	-33.084023	4.4610834	Genome22.0
84	-15.247081	-4.0897746	Genome22.0
85	-22.946527	5.7610526	Genome34.0
86	50.300213	2.738836	Genome22.0
87	-33.320118	6.4346666	Genome22.0
88	23.444004	1.3064957	Genome134.0
89	37.723206	0.7358686	Genome134.0
90	9.344414	0.09723527	Genome34.0
91	-18.942398	0.84934705	Genome22.0
92	42.967243	5.551622	Genome134.0
93	-9.282631	-0.91282284	Genome22.0
94	-29.65908	-13.935224	Genome107.0
95	7.6949925	2.5474794	Genome134.0
96	29.73569	11.015979	Genome134.0
97	44.02055	8.781265	Genome134.0
98	-9.242861	-17.806908	Genome22.0
99	16.930237	10.809978	Genome134.0
100	32.359203	7.903953	Genome134.0
101	12.3199005	4.9776087	Genome134.0
102	-5.808548	6.713125	Genome22.0
103	-22.326128	-17.951849	Genome107.0
104	-9.981771	1.3393635	Genome107.0
105	44.243248	12.330106	Genome134.0
106	37.676746	10.383161	Genome134.0
107	34.12912	7.792883	Genome134.0
108	7.155349	5.559453	Genome134.0
109	-2.0131946	-2.980473	Genome34.0
110	3.2324376	2.2263913	Genome22.0
111	21.144651	6.9953938	Genome134.0
112	-4.137431	2.8677568	Genome22.0
113	-13.565079	-20.316124	Genome34.0
114	34.23119	-2.0937834	Genome134.0
115	45.060333	-0.19512635	Genome134.0
116	-18.106081	-3.8557992	Genome34.0
117	-6.7179465	-8.924226	Genome22.0
118	12.526265	6.343091	Genome134.0
119	-13.914924	0.33674163	Genome22.0
120	31.81187	5.273095	Genome134.0
121	-12.309111	-7.8606963	Genome34.0
122	-21.452879	2.6009784	Genome22.0
123	-4.060852	1.9736977	Genome22.0
124	-0.8617094	-1.7882489	Genome22.0
125	-1.3257142	-19.08478	Genome134.0
126	-5.2970185	-2.98831	Genome22.0
127	-13.725201	-10.739099	Genome34.0
128	-19.664707	-12.364401	Genome22.0
129	29.218472	1.5759629	Genome134.0
130	-2.9282918	-7.34317	Genome22.0
131	-6.2889085	-16.067392	Genome34.0
132	-9.272297	-5.7341485	Genome22.0
133	-22.588715	-13.521457	Genome34.0
134	35.973335	2.478039	Genome134.0
135	46.288837	8.638343	Genome134.0
136	33.702835	-1.1911911	Genome134.0
137	-4.969246	-1.9248307	Genome107.0
138	30.616718	6.943461	Genome134.0
139	-6.0136237	-0.057871323	Genome22.0
140	-4.6029873	-13.819456	Genome34.0
141	-30.011175	-17.691202	Genome134.0
142	-18.556168	3.7816355	Genome34.0
143	-12.28409	-11.892604	Genome34.0
144	42.789463	8.653998	Genome134.0
145	-20.65817	-10.887657	Genome34.0
146	35.395626	11.319264	Genome134.0
147	-15.340987	-19.657467	Genome22.0
148	35.676697	8.465328	Genome134.0
149	-21.536348	-3.7119458	Genome22.0
150	-24.80532	-7.354167	Genome22.0
151	41.466232	14.1613655	Genome134.0
152	11.372714	2.0499353	Genome134.0
153	37.1155	2.9041939	Genome134.0
154	7.808857	-4.288035	Genome107.0
155	-24.011211	8.466278	Genome22.0
156	38.56975	7.8620696	Genome134.0
157	-31.051641	-12.367028	Genome107.0
158	10.125982	4.432063	Genome134.0
159	-16.53054	-17.303276	Genome34.0
160	20.757185	5.3623924	Genome134.0
161	-31.025307	-12.470125	Genome34.0
162	31.121202	7.6558647	Genome134.0
163	-2.0759335	-19.124683	Genome134.0
164	-36.84643	2.2927377	Genome34.0
165	-7.650637	3.5899963	Genome107.0
166	36.61257	-1.6525697	Genome134.0
167	-26.551386	-9.654876	Genome34.0
168	43.554066	6.8481927	Genome134.0
169	13.159488	1.4063587	Genome134.0
170	-17.642124	-5.594973	Genome22.0
171	1.6039323	-4.2537785	Genome134.0
172	35.705406	4.8377757	Genome134.0
173	6.5473084	7.3212132	Genome134.0
174	-9.026781	-9.621661	Genome107.0
175	-26.804163	-10.887734	Genome22.0
176	-18.539484	-2.4808524	Genome34.0
177	-1.5218064	-5.913975	Genome22.0
178	29.602528	9.524932	Genome134.0
179	47.66961	8.936975	Genome134.0
180	37.64595	12.028427	Genome134.0
181	-9.444987	-14.777135	Genome34.0
182	-5.7365465	2.4676762	Genome22.0
183	18.113338	4.127049	Genome134.0
184	8.9502125	-4.398338	Genome134.0
185	-6.8288026	-6.9902496	Genome23.0
186	-14.09942	-6.68024	Genome22.0
187	-4.134476	-18.256641	Genome22.0
188	-19.677584	0.40297583	Genome22.0
189	-31.751307	9.808918	Genome22.0
190	-6.90606	3.7610943	Genome22.0
191	31.340212	10.62328	Genome134.0
192	-3.117483	-9.243809	Genome22.0
193	35.97424	0.10406614	Genome134.0
194	-1.2889647	-3.0222592	Genome107.0
195	-21.666609	-0.2905664	Genome22.0
196	-13.182977	-10.631158	Genome22.0
197	12.60676	11.848528	Genome134.0
198	-5.9319324	-10.859785	Genome34.0
199	-14.958175	-13.634168	Genome34.0
200	2.300616	-0.8358589	Genome107.0
201	-32.700478	2.984425	Genome22.0
202	-28.00966	-19.69579	Genome34.0
203	37.04979	13.367847	Genome134.0
204	-12.70517	-16.928106	Genome34.0
205	-8.070488	2.9515347	Genome34.0
206	10.627235	1.7467576	Genome134.0
207	21.506002	4.167357	Genome22.0
208	-13.67588	-3.4963396	Genome23.0
209	25.631401	7.3644624	Genome134.0
210	45.47959	2.104142	Genome134.0
211	11.397507	14.439783	Genome134.0
212	-1.4785862	-16.785826	Genome22.0
213	4.8863463	10.692562	Genome107.0
214	-26.778017	-13.201919	Genome22.0
215	-3.8663793	-6.715032	Genome107.0
216	-13.977502	-14.036053	Genome34.0
217	-16.19896	-4.1923532	Genome34.0
218	15.015322	3.2521856	Genome134.0
219	-18.71367	-3.0614846	Genome107.0
220	-24.088448	-0.97053707	Genome34.0
221	23.878008	8.391546	Genome34.0
222	-30.037804	-8.869745	Genome107.0
223	30.841263	3.2392924	Genome134.0
224	-25.042559	-13.735353	Genome107.0
225	-7.66537	-0.0074617956	Genome34.0
226	43.52038	7.6967764	Genome134.0
227	-26.694683	-9.586697	Genome34.0
228	44.745434	15.082903	Genome134.0
229	33.068424	3.142536	Genome134.0
230	42.796528	16.580576	Genome134.0
231	-18.331804	-0.2545775	Genome34.0
232	5.320656	-2.5149472	Genome134.0
233	-12.0456085	-17.889814	Genome34.0
234	46.35445	7.7206216	Genome134.0
235	-17.849918	-5.526539	Genome22.0
236	12.693534	12.450334	Genome134.0
237	10.735132	8.113159	Genome134.0
238	-22.050024	-17.23607	Genome34.0
239	-34.180836	3.4119344	Genome34.0
240	-12.675598	0.9458291	Genome34.0
241	40.74162	1.5069492	Genome134.0
242	44.376747	11.576281	Genome134.0
243	17.14889	3.6471555	Genome134.0
244	35.859627	3.7494395	Genome134.0
245	-26.987041	-16.968761	Genome107.0
246	-24.516937	-3.2994277	Genome22.0
247	-21.8233	-19.297565	Genome22.0
248	38.934055	4.6010733	Genome134.0
249	-4.7069073	5.8458776	Genome22.0
250	-12.458718	-1.0135062	Genome22.0
251	45.771366	12.208125	Genome134.0
252	-19.645802	-2.8388658	Genome34.0
253	-12.849297	2.4048839	Genome34.0
254	29.877958	8.017472	Genome134.0
255	9.153519	6.7813125	Genome134.0
256	28.313894	8.701863	Genome134.0
257	16.147125	5.3141036	Genome134.0
258	-14.489311	-4.134892	Genome107.0
259	-12.303953	-8.617656	Genome107.0
260	-31.771616	2.1811328	Genome22.0
261	-3.1810997	-19.362236	Genome107.0
262	42.030437	6.449254	Genome134.0
263	1.8642938	13.229361	Genome22.0
264	-24.302387	-5.7502537	Genome107.0
265	46.36088	3.8018568	Genome134.0
266	40.24085	2.0771587	Genome134.0
267	-15.978358	10.242323	Genome107.0
268	36.292385	4.3561525	Genome134.0
269	9.155174	-5.4545507	Genome134.0
270	-21.559443	-21.208973	Genome22.0
271	21.905977	7.125766	Genome134.0
272	-29.410707	-4.0246444	Genome22.0
273	27.66934	4.698361	Genome134.0
274	-5.814386	-16.354855	Genome107.0
275	-30.58405	-10.802574	Genome22.0
276	-6.2156553	-17.052507	Genome34.0
277	-11.79205	-4.42208	Genome107.0
278	24.07194	1.8332024	Genome134.0
279	-22.042194	-7.508292	Genome34.0
280	-14.433129	8.5766735	Genome22.0
281	32.481808	13.442369	Genome134.0
282	-1.0021455	5.0900054	Genome34.0
283	-24.156809	-11.173628	Genome107.0
284	-14.1650915	-1.2019911	Genome22.0
285	-9.645143	2.9179976	Genome34.0
286	-11.669546	-19.180094	Genome34.0
287	-3.2983067	-4.034391	Genome22.0
288	-0.40508395	-0.644646	Genome22.0
289	-15.049752	-1.9306042	Genome34.0
290	28.514576	2.8787022	Genome134.0
291	50.340363	2.1994357	Genome22.0
292	-3.7836819	-2.3160777	Genome107.0
293	9.966465	0.538552	Genome134.0
294	-23.296165	-21.837172	Genome107.0
295	-16.802494	-12.471234	Genome23.0
296	-25.384367	-20.018908	Genome22.0
297	20.316357	6.3774767	Genome134.0
298	-32.666016	5.0154476	Genome107.0
299	-23.540564	-9.022365	Genome22.0
300	-12.191562	0.04504171	Genome107.0
301	-28.348114	-4.6972914	Genome22.0
302	-14.681968	5.1436825	Genome22.0
303	7.8728495	6.538407	Genome134.0
304	42.636623	15.599868	Genome134.0
305	-13.665739	-5.7155237	Genome22.0
306	0.8289083	-5.2913384	Genome22.0
307	-31.168568	7.537	Genome22.0
308	-15.9423275	-12.838081	Genome34.0
309	40.0393	6.8787117	Genome134.0
310	-16.039	9.754692	Genome107.0
311	-7.4739385	-17.05243	Genome34.0
312	-10.605613	-0.8079051	Genome34.0
313	-14.4040985	9.9960575	Genome22.0
314	33.934395	7.3191485	Genome134.0
315	10.3770685	7.0777073	Genome134.0
316	-28.374516	-8.717485	Genome107.0
317	-27.017498	-18.95064	Genome22.0
318	39.68171	15.270115	Genome134.0
319	19.250546	3.5219736	Genome134.0
320	-13.04705	-21.142584	Genome23.0
321	-25.185413	3.2010026	Genome34.0
322	-29.18704	-1.2228471	Genome34.0
323	-16.525576	-2.9383311	Genome34.0
324	-14.961383	3.9924536	Genome22.0
325	1.9746913	13.024883	Genome34.0
326	27.880915	8.17039	Genome134.0
327	30.523777	4.3955173	Genome134.0
328	36.62084	1.0947907	Genome134.0
329	-15.840665	2.2760258	Genome34.0
330	11.668609	12.265451	Genome134.0
331	45.065613	0.0721945	Genome134.0
332	27.988256	10.213622	Genome134.0
333	-30.076935	9.490704	Genome22.0
334	31.626968	1.7911067	Genome34.0
335	-16.665314	9.400485	Genome107.0
336	45.322803	7.841064	Genome134.0
337	6.2192717	2.7425473	Genome34.0
338	-21.312866	-16.447468	Genome107.0
339	8.393206	-3.8605	Genome134.0
340	-28.839231	-16.902119	Genome34.0
341	-28.84021	-5.56579	Genome34.0
342	12.051317	3.2447114	Genome134.0
343	-0.5669801	-6.2477317	Genome22.0
344	-23.985323	-17.916225	Genome107.0
345	-27.000023	-17.024164	Genome22.0
346	37.11072	0.2905996	Genome134.0
347	2.797284	-2.3474298	Genome107.0
348	-3.4408069	-18.023516	Genome34.0
349	6.049436	9.435736	Genome134.0
350	-30.700058	8.032813	Genome134.0
351	-32.12752	6.846585	Genome22.0
352	-15.703937	8.891612	Genome107.0
353	-27.745686	3.7975724	Genome107.0
354	-24.18344	-11.492487	Genome34.0
355	38.007904	2.6229622	Genome134.0
356	-19.091934	-21.112482	Genome34.0
357	50.303276	2.7024112	Genome134.0
358	10.507478	15.059521	Genome107.0
359	-4.72955	-18.22642	Genome34.0
360	-32.746727	1.2743263	Genome107.0
361	22.553238	5.764552	Genome134.0
362	-22.817738	-21.780783	Genome22.0
