	0	1	genome_id
0	-15.698263	30.417147	Genome29.0
1	-24.12289	-81.3665	Genome31.0
2	-22.655756	31.676523	Genome3.0
3	-38.41232	-7.0710006	Genome31.0
4	9.125181	-15.137301	Genome8.0
5	14.120941	19.769867	Genome8.0
6	-26.310423	-82.96466	Genome29.0
7	-15.042067	-72.660194	Genome31.0
8	-18.373695	29.570997	Genome3.0
9	8.80612	73.64217	Genome3.0
10	-33.55469	-21.226074	Genome31.0
11	-12.324414	-6.5435123	Genome49.0
12	18.864307	-38.69257	Genome31.0
13	-18.455547	50.180897	Genome29.0
14	-28.788885	-24.296738	Genome31.0
15	43.257954	-10.548447	Genome38.0
16	37.00476	-12.163895	Genome49.0
17	-26.471582	54.24234	Genome3.0
18	38.15277	22.732319	Genome38.0
19	9.148086	70.93668	Genome29.0
20	44.499615	17.000566	Genome38.0
21	-37.120228	-24.91984	Genome31.0
22	-25.620537	43.062164	Genome3.0
23	26.929617	-40.458595	Genome8.0
24	-16.739023	-42.752724	Genome31.0
25	-18.195263	34.797787	Genome29.0
26	16.202879	70.5446	Genome29.0
27	-14.88381	-44.813267	Genome31.0
28	48.741127	5.488265	Genome38.0
29	-13.0839205	-66.83851	Genome31.0
30	-17.089523	1.2787398	Genome49.0
31	-23.010023	-82.2526	Genome31.0
32	-22.3509	63.62112	Genome3.0
33	11.67998	25.102623	Genome3.0
34	4.958229	-5.5644417	Genome8.0
35	-39.368053	-6.7261972	Genome31.0
36	-9.963902	-48.883198	Genome31.0
37	-13.413939	67.296776	Genome29.0
38	-6.294732	-52.44996	Genome31.0
39	15.415236	-18.42415	Genome8.0
40	27.820509	-39.560066	Genome8.0
41	-23.281813	65.227875	Genome3.0
42	-14.976981	-50.60719	Genome31.0
43	5.9293566	27.61306	Genome3.0
44	-15.421719	-50.70304	Genome31.0
45	41.16094	-8.4129305	Genome38.0
46	-25.803055	36.595654	Genome3.0
47	-0.71886563	74.21497	Genome3.0
48	47.30476	11.075719	Genome38.0
49	23.119394	-19.181807	Genome8.0
50	-30.15924	45.461067	Genome3.0
51	-14.917054	2.746108	Genome49.0
52	25.107439	-14.423241	Genome49.0
53	-15.694364	59.973972	Genome29.0
54	-8.944378	-48.211452	Genome31.0
55	-13.604339	-65.06211	Genome31.0
56	-17.405052	-40.671986	Genome31.0
57	-21.9997	-82.15896	Genome31.0
58	-16.630806	-6.534932	Genome49.0
59	-25.61218	-35.382996	Genome31.0
60	44.918747	11.86122	Genome38.0
61	45.49574	21.558535	Genome38.0
62	-28.256538	58.292564	Genome38.0
63	-15.424186	-5.3780923	Genome31.0
64	52.210255	15.243929	Genome38.0
65	10.05409	-5.2609425	Genome8.0
66	-35.51277	-13.300873	Genome31.0
67	-14.688216	64.16392	Genome29.0
68	-24.438496	35.36518	Genome3.0
69	-3.136233	75.61375	Genome3.0
70	48.461678	10.213844	Genome38.0
71	44.411568	20.153406	Genome38.0
72	-24.68229	-25.232977	Genome31.0
73	10.106482	71.53944	Genome3.0
74	-25.106289	60.070187	Genome3.0
75	20.165415	69.0852	Genome29.0
76	-3.4374819	78.10276	Genome29.0
77	-5.3886657	71.80587	Genome29.0
78	24.58478	-36.82341	Genome8.0
79	18.429113	-20.499594	Genome8.0
80	-4.709441	68.38423	Genome29.0
81	-5.656944	-41.377266	Genome31.0
82	-14.538129	-46.823105	Genome31.0
83	10.195451	68.59333	Genome29.0
84	-3.5913765	-59.04993	Genome31.0
85	-27.339855	28.367052	Genome38.0
86	-12.965682	-7.7468023	Genome49.0
87	31.582745	-44.298973	Genome8.0
88	-20.645306	-46.471817	Genome31.0
89	-36.542324	-11.968097	Genome31.0
90	-26.994762	44.084236	Genome3.0
91	20.786396	-18.94974	Genome8.0
92	-40.19744	-21.753311	Genome31.0
93	-11.525577	-56.01216	Genome31.0
94	27.293621	30.996141	Genome38.0
95	-31.47336	-24.312258	Genome31.0
96	-5.647358	73.62603	Genome3.0
97	-15.301578	-43.777214	Genome31.0
98	30.074135	26.498116	Genome38.0
99	-9.175039	3.3145177	Genome8.0
100	-6.029506	-50.828632	Genome31.0
101	-32.956905	-22.686708	Genome31.0
102	-3.7072208	-39.855797	Genome31.0
103	37.690437	-11.508757	Genome49.0
104	-27.282112	-28.098244	Genome31.0
105	-38.727085	-9.2908535	Genome31.0
106	-10.764586	-53.471485	Genome31.0
107	-24.829212	38.114376	Genome3.0
108	-22.721727	-79.8633	Genome31.0
109	-11.67032	-2.6161969	Genome49.0
110	2.2174478	-16.108978	Genome49.0
111	20.936932	-35.288326	Genome8.0
112	-14.413092	-9.248842	Genome49.0
113	8.484352	-11.476266	Genome8.0
114	29.819336	-11.036732	Genome49.0
115	-18.747513	-75.42653	Genome31.0
116	-21.50135	-73.69386	Genome31.0
117	-39.269974	-8.492205	Genome31.0
118	-25.483803	35.76179	Genome3.0
119	7.2455945	-7.103257	Genome8.0
120	-25.739199	54.21029	Genome3.0
121	11.976919	23.667036	Genome3.0
122	43.83528	16.822601	Genome38.0
123	13.562054	71.012634	Genome29.0
124	38.26638	-13.452248	Genome38.0
125	10.966404	-11.581441	Genome8.0
126	-9.164855	-57.934486	Genome31.0
127	-26.45326	57.1562	Genome29.0
128	-33.73021	-27.573982	Genome31.0
129	19.966278	-21.25753	Genome8.0
130	-23.957241	63.387688	Genome3.0
131	-14.163058	-9.046282	Genome49.0
132	43.887268	-6.5233774	Genome38.0
133	-16.657093	45.47617	Genome29.0
134	32.53888	-44.907623	Genome8.0
135	13.8609085	-28.91249	Genome49.0
136	-6.964821	3.1386032	Genome8.0
137	-22.362434	62.850018	Genome3.0
138	-26.513363	-33.128635	Genome31.0
139	7.8560195	-6.9402275	Genome8.0
140	-20.636274	-72.62727	Genome31.0
141	-20.37807	-19.048664	Genome49.0
142	-23.756271	39.161907	Genome29.0
143	7.4416995	-4.982903	Genome8.0
144	13.813898	-23.625397	Genome8.0
145	45.463814	17.74255	Genome38.0
146	-14.217249	-1.7455863	Genome49.0
147	10.652597	68.5517	Genome29.0
148	24.726274	-40.368477	Genome8.0
149	-11.739425	4.119646	Genome8.0
150	-14.746164	62.360092	Genome29.0
151	38.838196	16.95671	Genome38.0
152	-17.647955	-54.765366	Genome31.0
153	24.71596	-19.404858	Genome8.0
154	-24.943285	36.516644	Genome3.0
155	1.6667126	-3.4325006	Genome8.0
156	-13.414136	-1.6071609	Genome49.0
157	-20.458303	38.66245	Genome29.0
158	23.077839	-42.83178	Genome31.0
159	17.115665	22.012527	Genome3.0
160	-18.249935	56.339085	Genome29.0
161	-34.654945	-14.796301	Genome31.0
162	5.8326106	29.70059	Genome3.0
163	26.043884	26.093225	Genome38.0
