	0	1	genome_id
0	-1.9144946	-45.1966	AATOXX010000005.1
1	48.9887	-4.341657	LK391695.1
2	-5.4467006	18.984797	LK391695.1
3	46.82518	-0.2547743	LK391695.1
4	34.781124	11.266397	LK391695.1
5	49.8474	1.3926266	LK391695.1
6	-52.801037	16.692059	DADFWQ010000018.1
7	72.55336	5.2218523	LK391695.1
8	-36.02814	1.8712395	DADFWQ010000006.1
9	-36.74162	-1.0328791	DADFWQ010000043.1
10	18.300009	4.87772	LK391695.1
11	-69.97611	3.657362	DADFWQ010000001.1
12	-44.990658	2.6167808	DADFWQ010000027.1
13	44.935616	3.4407318	LK391695.1
14	-42.95042	12.977275	DADFWQ010000003.1
15	-2.0527794	-42.18619	AATOXX010000012.1
16	55.446903	14.878457	LK391695.1
17	56.571407	-1.8869604	LK391695.1
18	-29.133467	15.5428095	DADFWQ010000008.1
19	58.581394	7.3645086	LK391695.1
20	35.106354	11.75737	LK391695.1
21	-14.2901745	3.8085773	DADFWQ010000015.1
22	-61.962	2.891372	DADFWQ010000005.1
23	-23.785488	-8.565477	DADFWQ010000011.1
24	0.21962862	-42.158485	AATOXX010000001.1
25	-84.12222	-4.8680186	JACSNU010000138.1
26	-40.902115	5.981854	DADFWQ010000019.1
27	-48.941418	2.1679084	DADFWQ010000003.1
28	-38.408955	21.294844	DADFWQ010000015.1
29	-48.337055	22.212866	DADFWQ010000007.1
30	-36.77693	-0.35768571	DADFWQ010000005.1
31	-51.699486	5.6644106	DADFWQ010000004.1
32	-10.219877	-24.544336	AATOYI010000090.1
33	2.5765872	-0.72797227	LK391695.1
34	2.3658493	-41.297382	AATOXX010000032.1
35	-25.289122	10.968807	AATOYI010000055.1
36	64.61229	3.8557618	LK391695.1
37	-29.075325	-2.1178036	DADFWQ010000019.1
38	28.955719	12.46938	LK391695.1
39	45.62041	8.159467	LK391695.1
40	-63.11054	3.021664	DADFWQ010000002.1
41	-65.95928	5.6626234	DADFWQ010000016.1
42	27.598198	7.3982186	LK391695.1
43	-6.698298	-32.523697	AATOXX010000003.1
44	10.075603	-54.552715	AATOXX010000001.1
45	-20.74846	-11.074092	DADFWQ010000003.1
46	24.316761	15.22875	LK391695.1
47	2.145995	-32.73297	DADFWQ010000020.1
48	22.540037	-0.37533852	LK391695.1
49	-6.8277597	-30.7175	AATOXX010000034.1
50	-64.089485	5.93055	DADFWQ010000044.1
51	11.03846	-57.2231	AATOXX010000012.1
52	55.909298	0.9898428	LK391695.1
53	-46.770714	15.259115	DADFWQ010000002.1
54	-1.3452996	8.62977	LK391695.1
55	47.63062	13.266684	LK391695.1
56	43.152206	10.177452	LK391695.1
57	16.731524	16.213036	LK391695.1
58	8.381153	-52.191742	AATOXX010000001.1
59	-82.28999	-5.8836336	JACSNU010000023.1
60	27.16874	-0.8094943	LK391695.1
61	-57.884396	9.088007	DADFWQ010000059.1
62	35.240253	5.091493	LK391695.1
63	-54.11949	-0.79259616	DADFWQ010000016.1
64	-26.354946	12.657821	DADFWQ010000012.1
65	-83.006744	-4.635138	JACSNU010000063.1
66	-44.2101	18.339949	DADFWQ010000029.1
67	-29.674911	15.176547	DADFWQ010000002.1
68	20.882298	14.29303	LK391695.1
69	-3.1476195	-41.54649	AATOXX010000001.1
70	-15.617986	-3.0904372	DADFWQ010000026.1
71	1.7206712	10.499523	LK391695.1
72	-2.0156598	-38.697998	AATOXX010000002.1
73	-63.860237	2.3769205	DADFWQ010000010.1
74	-67.64232	6.435578	FR891561.1
75	6.958733	-30.271904	AATOXX010000007.1
76	63.522808	3.642216	LK391695.1
77	49.49826	-2.5001092	LK391695.1
78	-67.321884	4.639795	DADFWQ010000058.1
79	-52.063553	5.7743535	DADFWQ010000009.1
80	9.06106	-54.334305	AATOXX010000014.1
81	-70.14471	6.9682555	FR891655.1
82	-18.801773	-5.458017	DADFWQ010000025.1
83	-23.288822	5.098518	DADFWQ010000004.1
84	-54.8045	0.7908024	DADFWQ010000010.1
85	18.028713	5.8351064	LK391695.1
86	-1.5795335	-30.83789	AATOXX010000003.1
87	-57.790173	6.0499873	DADFWQ010000004.1
88	-33.32886	9.585973	DADFWQ010000002.1
89	7.58939	-32.75407	AATOXX010000003.1
90	66.253944	4.6102376	LK391695.1
91	-40.761528	20.463299	DADFWQ010000005.1
92	63.11156	9.037004	LK391695.1
93	17.004732	10.851309	LK391695.1
94	54.940628	-6.935971	LK391695.1
95	-62.97354	4.7792773	DADFWQ010000031.1
96	48.232304	-0.7865304	LK391695.1
97	-35.581875	-1.3796722	DADFWQ010000030.1
98	61.124294	-0.8619513	LK391695.1
99	-71.85134	5.556594	DADFWQ010000042.1
100	-36.71412	9.258697	DADFWQ010000018.1
101	5.123628	-54.433544	AATOXX010000026.1
102	1.9985524	-44.185352	AATOXX010000010.1
103	-8.505485	-23.717094	AATOXX010000001.1
104	13.859851	-57.541878	AATOXX010000001.1
105	-38.53373	8.956782	DADFWQ010000004.1
106	-51.127197	-0.16269092	DADFWQ010000001.1
107	1.3375081	18.34096	LK391695.1
108	-58.840508	-3.4884756	AATOXX010000001.1
109	38.21667	8.463169	LK391695.1
110	36.557014	3.549073	LK391695.1
111	-23.465145	11.567859	DADFWQ010000075.1
