	0	1	genome_id
0	-29.742102	-1.7005177	Genome108.0
1	34.921215	1.4535336	Genome131.0
2	-35.62412	6.1261287	Genome108.0
3	6.1022415	-18.050997	Genome131.0
4	13.847554	-3.6372025	Genome130.0
5	4.990222	-17.755903	Genome130.0
6	-40.801083	2.9210107	Genome108.0
7	9.923457	-8.841079	Genome131.0
8	4.3442235	-14.499824	Genome130.0
9	2.2164574	25.401592	Genome65.0
10	29.018497	3.2341132	Genome131.0
11	3.50171	25.54519	Genome65.0
12	8.640243	18.376278	Genome65.0
13	-36.39884	-0.42282578	Genome108.0
14	-37.745926	-11.646236	Genome108.0
15	-0.3533271	26.179346	Genome65.0
16	-34.243298	-0.9512767	Genome108.0
17	1.8283979	-19.733494	Genome130.0
18	33.278484	2.6615434	Genome189.0
19	6.3498917	-10.064908	Genome131.0
20	7.0766606	-9.017677	Genome130.0
21	-35.936474	-10.536713	Genome108.0
22	30.579245	4.467389	Genome131.0
23	4.325837	26.714506	Genome65.0
24	18.610281	1.3641803	Genome130.0
25	3.2595696	22.537025	Genome65.0
26	-31.418999	1.0014883	Genome108.0
27	20.387747	5.1467485	Genome130.0
28	18.2605	2.1217759	Genome130.0
29	23.600056	1.2735602	Genome130.0
30	-36.398182	-1.9874474	Genome108.0
31	29.752453	2.7972908	Genome130.0
32	-31.447111	-3.3465402	Genome108.0
33	13.700563	3.986128	Genome130.0
34	-39.231396	6.3033867	Genome108.0
35	-38.828964	7.0551167	Genome108.0
36	-36.419605	4.903172	Genome108.0
37	10.2664	-4.8595033	Genome130.0
38	11.955894	-11.380479	Genome131.0
39	3.474376	-18.455515	Genome131.0
40	-35.370712	-9.862339	Genome108.0
41	-38.690098	-11.120766	Genome108.0
42	4.9208484	-15.780011	Genome130.0
43	13.111775	3.5444672	Genome130.0
44	30.08173	0.20084919	Genome131.0
45	-37.00841	-12.0632515	Genome108.0
46	27.250305	1.3609606	Genome130.0
47	1.1595662	26.556753	Genome65.0
48	-32.02946	5.445521	Genome108.0
49	3.6334891	26.179668	Genome65.0
50	-35.042297	7.954062	Genome108.0
51	-0.9005943	19.59591	Genome65.0
52	22.892797	0.34335443	Genome131.0
53	15.19148	-9.684676	Genome131.0
54	4.786159	21.82536	Genome65.0
55	7.4446893	-11.266237	Genome65.0
56	-40.41656	-11.6133175	Genome108.0
57	8.337842	-9.8355055	Genome131.0
58	30.637047	1.3219022	Genome130.0
59	-36.19545	9.266505	Genome108.0
60	-40.73067	-7.0778713	Genome108.0
61	-30.54201	-8.441941	Genome108.0
62	27.696966	4.738475	Genome131.0
63	-39.807846	9.736284	Genome108.0
64	-36.811203	9.166748	Genome108.0
65	-37.40634	-13.986629	Genome108.0
66	23.528214	3.5847554	Genome130.0
67	-39.785595	-16.673273	Genome130.0
68	6.3748035	23.240332	Genome65.0
69	34.14649	1.2391603	Genome130.0
70	10.172688	-10.012815	Genome131.0
71	17.771156	-0.16941097	Genome131.0
72	7.030829	-8.363378	Genome130.0
73	-39.74524	-12.354362	Genome108.0
74	0.39555192	26.857775	Genome65.0
75	-36.39707	-10.257442	Genome108.0
76	3.8556845	-16.886744	Genome131.0
77	0.96580964	19.47476	Genome65.0
78	8.402339	-13.109793	Genome131.0
79	15.698132	-1.292341	Genome130.0
80	-1.5435785	22.278904	Genome65.0
81	17.57343	-4.782683	Genome130.0
82	-37.69066	-9.423293	Genome108.0
83	4.4523373	27.325224	Genome65.0
84	-32.340004	1.6281935	Genome108.0
85	30.310736	2.1297646	Genome130.0
86	-35.715446	4.962841	Genome108.0
