	0	1	genome_id
0	42.9534	23.056538	Genome43.0
1	-14.561798	-20.101963	Genome33.0
2	-22.944069	-9.278024	Genome39.0
3	-46.633595	-23.572464	Genome28.0
4	-69.16514	-4.1357546	Genome23.0
5	-64.13985	-1.7594154	Genome23.0
6	-27.68956	21.667757	Genome23.0
7	-67.319786	7.8975735	Genome23.0
8	-72.44202	-9.514497	Genome30.0
9	65.380455	-20.419178	Genome39.0
10	-4.7201004	20.739985	Genome23.0
11	36.391937	-3.2874544	Genome43.0
12	-13.559103	4.0659366	Genome33.0
13	-2.4343615	-1.304204	Genome30.0
14	-14.729911	9.980767	Genome43.0
15	-15.337181	26.708332	Genome30.0
16	11.751165	2.6592531	Genome28.0
17	12.449822	0.38341084	Genome30.0
18	-56.933792	6.5509706	Genome23.0
19	48.556416	-10.127428	Genome30.0
20	-65.8763	-12.472669	Genome30.0
21	-8.535372	-1.8668439	Genome43.0
22	9.264141	25.476679	Genome23.0
23	-19.614317	-5.554352	Genome43.0
24	-66.10666	-8.319772	Genome43.0
25	-66.134094	-5.9484553	Genome33.0
26	-28.583645	6.8918524	Genome30.0
27	8.914716	-22.763472	Genome30.0
28	59.23046	-18.134642	Genome43.0
29	-72.41238	8.596821	Genome23.0
30	37.40469	-6.127855	Genome28.0
31	56.962257	-8.055427	Genome43.0
32	48.618614	12.944446	Genome30.0
33	33.540615	-1.7316425	Genome30.0
34	7.072658	-10.842696	Genome30.0
35	23.750866	-28.012148	Genome43.0
36	48.219475	10.068465	Genome43.0
37	-28.785975	-24.06896	Genome23.0
38	37.849148	28.442913	Genome43.0
39	2.9999838	16.15659	Genome43.0
40	-1.1765879	-22.725277	Genome43.0
41	-46.19996	18.7064	Genome23.0
42	-50.40155	-5.920485	Genome43.0
43	20.452248	12.087435	Genome43.0
44	18.605375	9.523303	Genome23.0
45	-76.54119	-10.688443	Genome30.0
46	-84.952156	-6.1988215	Genome43.0
47	66.069046	6.2465982	Genome30.0
48	-19.053968	4.8958483	Genome30.0
49	51.796158	-7.5407944	Genome33.0
50	-38.27061	12.07516	Genome43.0
51	43.53025	40.248997	Genome23.0
52	24.417418	-16.72257	Genome23.0
53	-37.661102	20.217943	Genome43.0
54	-29.133375	10.638089	Genome23.0
55	-29.11048	15.542837	Genome23.0
56	-42.598766	-32.359783	Genome30.0
57	-42.065815	1.2672445	Genome23.0
58	36.63747	-6.50586	Genome23.0
59	-13.535863	-4.4991217	Genome30.0
60	5.644798	38.221508	Genome23.0
61	-42.93869	20.135418	Genome23.0
62	61.25281	11.432344	Genome23.0
63	-1.6961749	30.933588	Genome28.0
64	34.043713	-31.51366	Genome43.0
65	-7.4071	-39.14645	Genome30.0
66	-51.178837	-29.895126	Genome30.0
67	-56.942337	6.53742	Genome23.0
68	57.487816	-19.589804	Genome43.0
69	63.868156	-9.810875	Genome30.0
70	49.533264	15.663784	Genome28.0
71	8.8539505	-1.5080563	Genome30.0
72	-16.039413	-14.859581	Genome28.0
73	54.11024	-1.1928381	Genome30.0
74	24.193123	-3.6731088	Genome30.0
75	-26.899633	10.478367	Genome43.0
76	-15.422249	0.14054836	Genome43.0
77	35.44384	21.702328	Genome23.0
78	-62.22849	19.187511	Genome23.0
79	-77.409805	-16.193048	Genome43.0
80	25.929907	-4.4823723	Genome43.0
81	73.36967	5.9886956	Genome39.0
82	58.13827	-11.476598	Genome28.0
83	-75.95927	-9.5493765	Genome30.0
84	-71.25138	-12.95601	Genome23.0
85	28.550112	-34.009457	Genome28.0
86	-7.0071664	-37.680653	Genome30.0
87	-71.56653	-8.790157	Genome43.0
88	4.724402	17.029823	Genome43.0
89	-52.029602	0.9981749	Genome43.0
90	48.126015	-22.753067	Genome43.0
91	51.60607	27.602016	Genome43.0
92	12.928623	2.1667538	Genome28.0
93	-22.177822	1.2867682	Genome23.0
94	-7.6543765	19.543005	Genome28.0
95	-92.04823	-13.393786	Genome43.0
96	-44.28793	2.831472	Genome23.0
97	-62.449066	17.249365	Genome23.0
98	52.07118	15.086234	Genome43.0
99	-29.518673	19.622725	Genome23.0
100	56.141018	-8.7114315	Genome28.0
101	38.830265	26.714983	Genome43.0
102	56.640987	12.646687	Genome30.0
103	27.148312	7.1873813	Genome23.0
104	-21.94848	17.653524	Genome23.0
105	51.20097	-24.669804	Genome39.0
106	55.70949	-6.745441	Genome30.0
107	33.156998	-36.68402	Genome43.0
108	34.56904	-1.2110323	Genome43.0
109	1.5500281	-2.3548882	Genome43.0
110	23.579754	-3.0709262	Genome28.0
111	57.593136	8.204878	Genome30.0
112	66.375374	19.091282	Genome30.0
113	-11.296976	6.5934176	Genome23.0
114	-56.085793	-9.903374	Genome23.0
115	-16.402283	-8.52275	Genome23.0
116	59.973465	18.060726	Genome43.0
117	23.754398	-3.380831	Genome30.0
118	-50.854443	-13.133347	Genome23.0
119	24.420143	-6.090671	Genome43.0
120	31.660566	24.822807	Genome30.0
121	-32.04135	10.309249	Genome23.0
122	-50.46696	16.027678	Genome23.0
123	-68.45973	10.75143	Genome23.0
124	37.259453	0.6450263	Genome43.0
125	-13.566881	-16.596481	Genome23.0
126	61.432972	0.5997943	Genome43.0
127	-35.170055	-18.99163	Genome33.0
128	30.13003	-15.27712	Genome30.0
129	-4.819946	-10.77279	Genome23.0
130	-20.42602	-5.482785	Genome30.0
131	67.67321	24.333353	Genome28.0
132	-54.794216	-22.39625	Genome33.0
133	-55.653732	14.65051	Genome30.0
134	2.3382046	-13.894389	Genome30.0
135	1.3115634	-5.247439	Genome30.0
136	54.339493	25.026304	Genome43.0
137	-9.458353	-25.177214	Genome30.0
138	3.1101894	-5.2194724	Genome43.0
139	-4.1964507	-16.186356	Genome23.0
140	-10.160356	10.221346	Genome30.0
141	-6.7016826	-14.215613	Genome30.0
142	4.9425097	2.3721707	Genome30.0
143	38.976826	3.4998329	Genome43.0
144	-17.413813	-6.232517	Genome43.0
145	18.357567	-5.8133554	Genome23.0
146	42.126358	-4.311961	Genome43.0
147	18.039316	-4.478588	Genome43.0
148	-4.9323235	26.329544	Genome30.0
149	-65.01508	2.289195	Genome23.0
150	5.0495505	-1.97836	Genome43.0
151	34.771637	26.67499	Genome23.0
152	-56.4029	-5.401834	Genome43.0
153	-68.44216	1.3733124	Genome30.0
154	-0.34112698	0.35469472	Genome43.0
155	-25.025702	-8.630272	Genome23.0
156	38.815777	-7.269186	Genome43.0
157	24.318157	31.48088	Genome23.0
158	12.19789	34.527878	Genome28.0
159	-32.340496	6.509687	Genome23.0
160	51.306316	-2.0746078	Genome30.0
161	44.7264	-8.341072	Genome23.0
162	-81.16491	-1.6481699	Genome28.0
163	36.844357	-2.0342202	Genome43.0
164	-43.494408	-4.2213397	Genome43.0
165	-2.7459183	11.636862	Genome43.0
166	63.30797	6.9513535	Genome30.0
167	-52.477764	0.5340644	Genome30.0
168	65.86045	5.509245	Genome28.0
169	-30.928802	-31.434471	Genome30.0
170	-17.95755	-30.045862	Genome30.0
171	7.06038	-2.913949	Genome43.0
172	-45.792824	-12.978956	Genome23.0
173	-60.883907	15.159072	Genome23.0
174	41.222816	-33.978027	Genome30.0
175	56.98615	19.57387	Genome30.0
176	41.38275	-10.79287	Genome30.0
177	68.44922	17.284878	Genome43.0
178	-21.944477	24.847626	Genome39.0
179	72.74093	20.872292	Genome23.0
180	63.629757	-1.782896	Genome33.0
181	-33.293434	-11.289432	Genome30.0
182	27.993237	17.512217	Genome30.0
183	-5.5088015	-17.355915	Genome43.0
184	55.152813	-25.862282	Genome23.0
185	-6.5909696	2.721861	Genome30.0
186	-34.898544	-0.45325044	Genome23.0
187	34.16204	-16.040276	Genome43.0
188	44.567238	-0.8419441	Genome30.0
189	48.580265	15.62041	Genome30.0
190	40.182312	-33.893623	Genome30.0
191	19.485899	1.5041846	Genome43.0
192	1.0319107	18.100529	Genome43.0
193	38.292656	-22.71312	Genome43.0
194	22.048307	7.693041	Genome30.0
195	-8.6888275	18.197863	Genome30.0
196	-88.5591	-5.3225513	Genome28.0
197	-82.416954	-7.3326135	Genome43.0
198	36.018288	4.0563602	Genome43.0
199	-1.0077652	8.766076	Genome30.0
200	34.471615	-23.129015	Genome30.0
201	-50.626225	-12.691134	Genome43.0
202	-13.115383	-5.466643	Genome30.0
203	-63.896645	14.021331	Genome30.0
204	-88.40864	-8.06382	Genome23.0
205	23.591345	2.50367	Genome43.0
206	22.491156	-18.16892	Genome43.0
207	39.08114	-1.6672035	Genome30.0
208	-10.0614395	9.575914	Genome43.0
209	-30.545109	-0.58661944	Genome39.0
210	-33.83894	-13.723992	Genome30.0
211	26.161367	-14.240718	Genome43.0
212	-85.37092	-6.4483967	Genome43.0
213	28.734457	-34.09757	Genome23.0
214	-48.054863	-6.998935	Genome23.0
215	-16.92527	-18.62851	Genome43.0
216	-31.95768	5.447213	Genome33.0
217	-8.758754	-11.148734	Genome23.0
218	69.697815	-1.8616718	Genome30.0
219	-36.577484	12.80469	Genome23.0
220	-43.000195	-31.742474	Genome23.0
221	52.297344	-11.500669	Genome23.0
222	-21.179699	18.547773	Genome43.0
223	24.837856	-23.728191	Genome30.0
224	-19.14037	-16.424517	Genome30.0
225	39.939735	9.573012	Genome30.0
226	-4.539241	-21.401379	Genome23.0
227	20.71797	-9.507041	Genome43.0
228	-1.2395704	-2.321329	Genome23.0
229	-60.75634	10.572104	Genome23.0
230	10.159204	6.2649965	Genome43.0
231	27.213139	-9.986135	Genome30.0
232	-80.66397	-5.4808755	Genome30.0
233	52.966026	-14.25049	Genome33.0
234	-14.613034	11.829924	Genome23.0
235	-6.2154217	-35.85072	Genome30.0
236	-85.3882	-14.330233	Genome23.0
237	-48.379005	25.119936	Genome39.0
238	9.294695	-19.275452	Genome23.0
239	15.01755	-4.5014114	Genome43.0
240	24.775736	8.092621	Genome43.0
241	1.4352951	-11.469934	Genome30.0
242	-47.81208	-25.729343	Genome43.0
243	-33.308388	-16.363918	Genome23.0
244	-30.69605	12.744169	Genome23.0
245	-82.70925	-2.8834975	Genome23.0
246	43.912544	-2.9733858	Genome30.0
247	49.040016	-0.65521437	Genome30.0
