	0	1	genome_id
0	26.235584	-16.018667	Genome107.0
1	16.443207	9.766538	Genome22.0
2	-10.927815	17.42543	Genome134.0
3	-23.075577	6.7355657	Genome134.0
4	-7.2942095	16.094479	Genome134.0
5	16.922853	-8.362263	Genome107.0
6	-1.958581	-7.346704	Genome134.0
7	25.274797	-8.303699	Genome34.0
8	2.8902962	-7.0138903	Genome34.0
9	-33.678516	20.826355	Genome134.0
10	-35.77617	5.914376	Genome134.0
11	1.1366777	-8.612535	Genome22.0
12	-25.241705	10.282116	Genome134.0
13	0.052829098	-4.2765923	Genome34.0
14	12.915318	-20.998466	Genome107.0
15	-8.037722	17.100088	Genome134.0
16	2.3339674	-3.101775	Genome34.0
17	11.713035	4.970058	Genome107.0
18	-36.19546	10.605541	Genome134.0
19	-42.64709	4.8677387	Genome134.0
20	-40.90236	6.818148	Genome134.0
21	-9.356044	16.016037	Genome34.0
22	27.804483	-10.510634	Genome107.0
23	-32.895954	8.796541	Genome134.0
24	-33.926376	15.824909	Genome134.0
25	-17.301937	6.646977	Genome134.0
26	-34.987488	14.307889	Genome134.0
27	-23.648108	9.067466	Genome134.0
28	13.6020975	-16.795448	Genome34.0
29	12.702944	0.6465581	Genome107.0
30	20.010141	-19.33473	Genome22.0
31	18.19002	10.415345	Genome107.0
32	-35.513786	6.7458596	Genome134.0
33	7.1037374	-22.33513	Genome34.0
34	-9.320196	5.892759	Genome107.0
35	8.510808	-0.47016835	Genome22.0
36	14.673566	-13.257194	Genome107.0
37	-37.233105	8.430986	Genome134.0
38	-18.106073	8.480903	Genome134.0
39	11.061444	-22.772018	Genome22.0
40	-20.44147	7.5386047	Genome134.0
41	17.22676	9.879565	Genome22.0
42	-10.481062	16.883694	Genome134.0
43	-6.951892	-5.6792827	Genome107.0
44	-33.95779	4.1654463	Genome134.0
45	-29.371096	18.139902	Genome134.0
46	-34.32154	7.0321136	Genome134.0
47	2.246099	2.3623464	Genome107.0
48	2.5172825	-10.011736	Genome34.0
49	13.320983	-13.039692	Genome22.0
50	4.688043	9.580129	Genome22.0
51	0.46654007	-16.881382	Genome107.0
52	17.406982	-20.999119	Genome22.0
53	15.693044	6.9141307	Genome107.0
54	-8.472857	13.723881	Genome134.0
55	-0.42976114	6.301883	Genome22.0
56	-20.167788	13.672517	Genome134.0
57	3.708833	-15.468441	Genome107.0
58	25.274275	-13.7705	Genome34.0
59	20.345688	-16.406734	Genome107.0
60	29.46329	-12.162479	Genome34.0
61	24.115108	-23.664856	Genome34.0
62	-33.40769	3.261506	Genome134.0
63	19.016819	-10.8994875	Genome22.0
64	11.577838	-20.783005	Genome23.0
65	15.885325	-7.3933616	Genome22.0
66	16.16252	1.8700091	Genome107.0
67	14.186921	-16.382368	Genome34.0
68	21.104774	-23.70847	Genome22.0
69	12.7237215	-10.017024	Genome22.0
70	8.830815	10.080958	Genome22.0
71	29.572636	-15.112798	Genome107.0
72	-24.198477	15.423583	Genome134.0
73	17.329563	-19.490576	Genome22.0
74	-3.4977717	8.91703	Genome134.0
75	-3.2842653	11.65794	Genome134.0
76	-37.020218	7.908531	Genome134.0
77	-30.313095	11.849905	Genome134.0
78	-14.65349	6.9784737	Genome134.0
79	18.752018	-12.13245	Genome107.0
80	1.3136307	4.9839954	Genome22.0
81	-36.84548	15.710959	Genome134.0
82	10.780917	-22.377756	Genome34.0
83	14.668258	9.695194	Genome22.0
84	10.806841	-10.481501	Genome22.0
85	8.885217	0.41756904	Genome34.0
86	-25.231787	22.66414	Genome22.0
87	13.416847	8.799477	Genome22.0
88	-19.499537	15.111652	Genome134.0
89	-33.387432	17.827421	Genome134.0
90	-6.3389196	3.9055421	Genome34.0
91	12.150066	-14.21351	Genome22.0
92	-37.397774	10.936207	Genome134.0
93	5.504705	-3.2982311	Genome22.0
94	27.38774	-16.053211	Genome107.0
95	-6.3322334	6.3067226	Genome134.0
96	-28.040428	9.763834	Genome134.0
97	-40.313072	13.284292	Genome134.0
98	-2.3279085	-11.297696	Genome22.0
99	-11.828673	15.614918	Genome134.0
100	-26.668777	6.4598517	Genome134.0
101	-4.4951687	12.617039	Genome134.0
102	4.7470646	-12.178358	Genome22.0
103	24.69852	-9.73815	Genome107.0
104	2.470483	-8.874416	Genome107.0
105	-41.130836	9.7986145	Genome134.0
106	-35.99804	8.342993	Genome134.0
107	-32.00859	10.6087055	Genome134.0
108	-1.026555	9.2892	Genome134.0
109	-0.14824326	-14.464336	Genome34.0
110	-11.459856	4.168728	Genome22.0
111	-18.3674	9.395697	Genome134.0
112	-0.37698844	-8.160538	Genome22.0
113	26.602022	-2.556987	Genome34.0
114	-24.561499	17.041372	Genome134.0
115	-38.25826	21.801931	Genome134.0
116	12.272973	-8.188193	Genome34.0
117	12.176826	-4.0990143	Genome22.0
118	-6.0394373	12.658897	Genome134.0
119	7.918268	-8.710864	Genome22.0
120	-27.992043	11.8319025	Genome134.0
121	14.797633	-7.445319	Genome34.0
122	10.704642	-14.983717	Genome22.0
123	0.41755086	-8.972827	Genome22.0
124	5.0656495	-0.60930896	Genome22.0
125	-9.383225	-8.361493	Genome134.0
126	1.5618618	-3.0687387	Genome22.0
127	17.929008	-6.5736995	Genome34.0
128	17.525585	-10.369735	Genome22.0
129	-23.482212	12.735643	Genome134.0
130	0.16935119	-15.288645	Genome22.0
131	-4.6952066	-6.152991	Genome34.0
132	20.53704	-24.085672	Genome22.0
133	27.588814	-11.243986	Genome34.0
134	-29.675552	15.789301	Genome134.0
135	-41.76027	16.13765	Genome134.0
136	-23.938171	16.17521	Genome134.0
137	3.435475	-3.8188617	Genome107.0
138	-27.068344	10.275648	Genome134.0
139	4.1250463	-2.6138306	Genome22.0
140	-0.24772052	-6.1838717	Genome34.0
141	24.148155	-17.118774	Genome134.0
142	7.7004642	-14.624402	Genome34.0
143	18.04924	-5.3503447	Genome34.0
144	-39.752586	11.897594	Genome134.0
145	16.61468	-10.5027895	Genome34.0
146	-32.97261	7.358659	Genome134.0
147	29.191408	-5.267008	Genome22.0
148	-32.532143	9.016003	Genome134.0
149	16.494032	-12.228674	Genome22.0
150	14.012953	-20.873158	Genome22.0
151	-39.607834	5.299193	Genome134.0
152	-3.7562494	13.490606	Genome134.0
153	-32.389084	17.686508	Genome134.0
154	4.307228	10.994912	Genome107.0
155	8.446142	5.7161226	Genome22.0
156	-34.7841	9.096949	Genome134.0
157	25.262608	-15.127747	Genome107.0
158	-2.3062112	10.873398	Genome134.0
159	29.25789	-5.772599	Genome34.0
160	-16.098389	9.091364	Genome134.0
161	25.08054	-15.036697	Genome34.0
162	-29.088867	9.603221	Genome134.0
163	-8.6866455	-8.487003	Genome134.0
164	20.284119	8.295028	Genome34.0
165	0.7260884	-10.515693	Genome107.0
166	-31.396065	19.492168	Genome134.0
167	18.348333	-13.189423	Genome34.0
168	-38.635555	12.140726	Genome134.0
169	-1.5020162	13.492253	Genome134.0
170	13.909708	-12.871271	Genome22.0
171	6.130796	1.0206629	Genome134.0
172	-32.468655	15.087642	Genome134.0
173	-6.1669197	-14.957453	Genome134.0
174	-1.7035606	-0.75552225	Genome107.0
175	17.132915	-16.356218	Genome22.0
176	13.432429	-4.7394876	Genome34.0
177	8.209446	1.3798587	Genome22.0
178	-27.67009	8.483571	Genome134.0
179	-42.769558	14.538746	Genome134.0
180	-36.51484	6.846807	Genome134.0
181	10.79996	-17.76858	Genome34.0
182	-1.3730335	-7.5504675	Genome22.0
183	-14.500745	11.080296	Genome134.0
184	4.2424145	11.906436	Genome134.0
185	12.26618	-2.0479918	Genome23.0
186	17.131565	-9.2334795	Genome22.0
187	-5.571755	-8.1197	Genome22.0
188	8.7101755	-5.951875	Genome22.0
189	9.45703	11.324182	Genome22.0
190	0.04593125	-10.537073	Genome22.0
191	-28.80904	7.1930313	Genome134.0
192	0.5742453	-1.1164055	Genome22.0
193	-32.805813	18.907413	Genome134.0
194	-1.6070884	-14.392687	Genome107.0
195	15.2853155	-18.055029	Genome22.0
196	17.035858	-7.333048	Genome22.0
197	-10.131223	15.799919	Genome134.0
198	-2.0879416	-2.5486972	Genome34.0
199	20.286884	-7.3071213	Genome34.0
200	-0.09969102	6.074084	Genome107.0
201	15.647139	8.170248	Genome22.0
202	27.119268	-19.520765	Genome34.0
203	-36.846592	4.9926987	Genome134.0
204	23.53893	-5.239632	Genome34.0
205	1.2955325	-7.5629873	Genome34.0
206	-5.8593926	7.130863	Genome134.0
207	-18.56381	6.7465425	Genome22.0
208	15.726002	-10.7309475	Genome23.0
209	-22.668343	9.401323	Genome134.0
210	-38.67878	20.336533	Genome134.0
211	-11.756047	17.911541	Genome134.0
212	-4.5576997	-10.286273	Genome22.0
213	22.289076	6.5761614	Genome107.0
214	28.216103	-15.150178	Genome22.0
215	9.451196	-1.6268374	Genome107.0
216	21.140915	-6.593953	Genome34.0
217	10.522763	-10.290348	Genome34.0
218	-13.95138	8.224608	Genome134.0
219	9.413708	-10.131857	Genome107.0
220	14.821076	-15.5111065	Genome34.0
221	-21.48359	10.926305	Genome34.0
222	21.446213	-16.437883	Genome107.0
223	-27.986967	15.026599	Genome134.0
224	30.263176	-12.913681	Genome107.0
225	1.2563859	-5.288024	Genome34.0
226	-39.569683	12.392297	Genome134.0
227	17.102814	-13.602387	Genome34.0
228	-42.86682	6.9313917	Genome134.0
229	-28.893444	14.046267	Genome134.0
230	-41.789417	4.4466968	Genome134.0
231	6.9459553	-5.91916	Genome34.0
232	3.1934986	7.9886575	Genome134.0
233	24.33001	-4.579603	Genome34.0
234	-41.360874	17.161684	Genome134.0
235	14.206301	-14.564802	Genome22.0
236	-10.754146	16.229275	Genome134.0
237	-7.2107735	11.882493	Genome134.0
238	25.459618	-10.522026	Genome34.0
239	12.889773	6.385292	Genome34.0
240	3.8079102	-14.25578	Genome34.0
241	-33.940315	13.172683	Genome134.0
