	0	1	genome_id
0	-6.5188603	6.808693	Genome14.0
1	-5.2308865	-33.1405	Genome68.0
2	52.38244	7.8197575	Genome152.0
3	-38.49722	12.447047	Genome77.0
4	-16.627857	0.6660153	Genome14.0
5	49.414825	8.59514	Genome152.0
6	-4.863465	6.7062545	Genome14.0
7	-28.644342	9.964315	Genome77.0
8	-8.152962	-5.960871	Genome14.0
9	44.758274	-3.2393725	Genome152.0
10	23.35634	-8.021408	Genome14.0
11	-5.9019175	2.8099723	Genome14.0
12	-6.6824317	-5.7447124	Genome14.0
13	-3.0232103	-40.032578	Genome68.0
14	42.137547	-6.9073434	Genome152.0
15	-13.356457	-30.823605	Genome68.0
16	-0.20797355	-4.1535535	Genome14.0
17	-15.28418	-32.030846	Genome68.0
18	-6.830246	-40.065525	Genome68.0
19	-11.24596	1.8831621	Genome14.0
20	44.67359	5.148914	Genome152.0
21	53.64888	8.893742	Genome152.0
22	45.62848	3.432192	Genome152.0
23	22.283966	-6.7409396	Genome14.0
24	41.6433	7.904807	Genome152.0
25	0.114768125	0.99268377	Genome14.0
26	-39.16397	14.458843	Genome77.0
27	50.597385	7.6470647	Genome152.0
28	-4.6674013	0.2367123	Genome14.0
29	-14.097887	-29.666813	Genome68.0
30	-4.086774	-0.11402068	Genome14.0
31	-11.188262	-26.700605	Genome68.0
32	-7.0579944	7.208635	Genome14.0
33	-14.799929	6.9444532	Genome14.0
34	-6.010274	3.2367156	Genome14.0
35	-5.7999024	-35.050873	Genome68.0
36	-39.51228	18.44536	Genome77.0
37	-21.499624	2.2976472	Genome136.0
38	2.8225362	7.129607	Genome14.0
39	42.28737	2.1777627	Genome152.0
40	-40.376976	22.004398	Genome77.0
41	-31.594343	22.327133	Genome77.0
42	-3.0023441	2.7329035	Genome14.0
43	-11.893557	6.3206544	Genome14.0
44	-17.752247	0.61171705	Genome149.0
45	-17.675184	1.4807428	Genome62.0
46	-11.607276	-0.857485	Genome14.0
47	0.10187851	7.909073	Genome14.0
48	20.2133	-5.770235	Genome14.0
49	31.997345	-5.283959	Genome152.0
50	-8.339307	5.3973613	Genome14.0
51	-8.218663	6.153188	Genome14.0
52	-41.15192	21.879086	Genome77.0
53	-42.933773	15.50295	Genome77.0
54	-22.187296	2.4001365	Genome136.0
55	41.1648	1.1773285	Genome152.0
56	37.86928	10.249968	Genome152.0
57	26.529255	-7.408983	Genome152.0
58	-21.65846	-0.35693675	Genome136.0
59	47.269012	2.1539743	Genome152.0
60	-34.55761	20.441456	Genome77.0
61	-34.962364	17.992107	Genome77.0
62	-9.890332	-30.778284	Genome68.0
63	47.712646	10.626657	Genome152.0
64	-21.597841	3.5459204	Genome136.0
